27519,33479,0010 1
27519,33511,0010 8
27519,33512,0010 2
27519,33539,0100 6
27519,33546,0010 2
27519,33561,0010 12
27519,33579,0010 1
27519,33592,0010 725
27519,33592,0100 13
27519,33675,0010 1
27519,33677,0010 6110
27519,33677,0100 441
27519,33677,0110 2
27519,33680,0010 4
27519,33681,0010 1
27519,33694,0010 15
27519,33694,0100 21
27519,33704,0010 2
27519,33706,0010 50
27519,33714,0010 22
27519,33714,0100 4
27519,33744,0010 6
27519,33782,0010 1
27519,33832,0010 3
27519,33845,0010 2
27519,33859,0010 1
27519,33920,0010 1
27519,33921,0010 3
27519,33925,0010 5
27519,33928,0010 36
27519,33933,0010 1
27519,33980,0100 2
27519,34004,0100 1
27519,34007,0010 9
27519,34008,0010 30
27519,34008,0100 1
27519,34010,0010 1
27519,34029,0010 2
27519,34029,0100 3
27519,34050,0010 3
27519,34053,0010 2
27519,34055,0010 1
27519,34057,0010 1
27519,34095,0010 1
27519,34100,0010 1
27519,34104,0010 2
27519,34104,0100 1
27519,34105,0010 2
27519,34113,0100 1
27519,34118,0010 3
27519,34135,0010 14
27519,34150,0010 4
27519,34156,0010 3
27519,34162,0010 4
27519,34168,0010 1
27519,34177,0010 7
27519,34179,0010 1
27519,34203,0010 1
27519,34210,0010 1
27519,34229,0010 73
27519,34234,0010 4
27519,34235,0010 1
27519,34240,0010 1
27519,34241,0010 1
27519,34265,0010 1
27519,34278,0010 3
27519,34278,0100 2
27519,34280,0100 1
27519,34296,0010 1
27519,34297,0010 3
27519,34303,0010 1
27519,34304,0010 2
27519,34325,0010 113
27519,34325,0100 1
27519,34330,0010 1
27519,34336,0010 34
27519,34336,0100 1
27519,34340,0010 1
27519,34342,0010 9
27519,34344,0010 4
27519,34349,0010 8
27519,34351,0010 4
27519,34352,0010 1
27519,34353,0010 25
27519,34367,0010 147
27519,34368,0010 5
27519,34371,0100 1
27519,34398,0010 1
27519,34403,0010 7
27519,34405,0010 1
27519,34407,0010 1
27519,34411,0010 68
27519,34411,0100 9
27519,34411,0110 1
27519,34431,0010 23
27519,34437,0010 117
27519,34455,0010 88
27519,34457,0010 1
27519,34457,0100 1
27519,34458,0010 22
27519,34461,0010 89
2752,2760,0100 1
27520,27520,0100 3
27520,28067,0100 6
27520,29330,0100 2
27520,30439,0010 1
27520,31595,0010 1
27520,33106,0010 2
27520,33106,0100 1
27520,33776,0010 5
27520,34039,0100 4
27521,30115,0010 5
27521,30116,0010 2
27521,30916,0010 8
27521,31185,0010 419
27521,31185,0100 1
27521,31185,0110 1
27521,31369,0010 28
27521,31595,0100 1
27524,31403,0100 1
27526,27538,0100 2
27526,31403,0100 1
27528,27543,0100 14
2753,20198,0010 8
2753,2760,0010 5
2753,2760,0100 8
2753,31185,0010 1
27530,27556,0010 1
27530,32646,0100 1
27531,32646,0100 2
27533,31403,0100 1
27533,33677,0010 1
27534,31185,0010 2
27534,31185,0100 10
27536,31403,0100 1
27537,31403,0100 1
27538,27541,0010 1
27538,27548,0010 2
27538,27551,0010 1
27538,27561,0010 1
27538,27562,0010 1
27538,27563,0010 1
27538,27571,0010 1
27538,27581,0010 1
27539,31631,0010 1
2754,2760,0010 2
2754,2760,0100 3
27540,31403,0100 1
27546,31185,0010 1
2755,23492,0100 1
27551,27570,0010 1
27552,28319,0100 5
27552,31185,0100 5
27552,31396,0100 1
27553,27581,0100 1
27558,31185,0100 1
27559,31631,0010 1
2756,12726,0010 3
2756,26816,0100 1
2756,27305,0100 4
2756,2756,0100 2
2756,28019,0100 2
2756,30202,0100 1
2756,31595,0010 2
2756,7374,0010 28
2756,7374,0100 11
2756,8137,0010 2
27560,31185,0010 2
27560,31403,0100 2
27564,27564,0100 3
27565,31403,0100 1
27565,33677,0010 1
27569,27569,0100 35
2757,11972,0010 1
2757,13780,0010 26
2757,13780,0100 12
2757,23492,0100 1
2757,2757,0100 54
2757,32646,0010 72
2757,34008,0010 1
2757,8155,0010 1
27572,31403,0100 1
27572,33677,0010 1
27573,31185,0100 1
27579,31403,0100 1
27579,33677,0010 1
2758,13773,0100 1
2758,15787,0010 6
2758,15787,0100 10
2758,15962,0100 3
2758,18943,0100 3
2758,20198,0100 1
2758,21392,0010 9
2758,21392,0100 1
2758,26180,0010 3
2758,2758,0100 1286
2758,2768,0010 1
2758,30115,0010 1
2758,30115,0100 1
2758,31185,0010 30
2758,31185,0100 2
2758,31595,0010 11
2758,31595,0100 11
2758,31631,0010 1
2758,31631,0100 6
2758,7374,0010 9
2758,7374,0100 11
2758,8137,0010 10
2758,8137,0100 22
2758,8155,0010 3
2758,8155,0100 3
2758,8486,0100 1
27582,29688,0100 4
27582,31185,0100 1
27582,31403,0100 1
27583,31185,0100 6
27586,31403,0100 1
27586,33677,0010 1
27587,31403,0100 1
27591,31631,0010 5
27592,32646,0010 22
27593,30115,0010 1
27595,30115,0010 6
27595,31631,0010 8
27595,33677,0010 6
27596,31688,0100 12
27597,28319,0010 15
27597,28319,0100 2
27597,29328,0010 1
27597,30916,0010 1
27597,30939,0010 24
27597,32646,0010 2
27598,27598,0100 7
27598,28329,0100 1
27598,29046,0100 7
27598,29218,0010 1
27598,29300,0010 2
27598,29331,0010 11
27598,29331,0100 4
27598,30419,0010 1
27598,31333,0010 1
27598,31355,0010 1
27598,31362,0010 7
27598,31595,0010 48
27598,31595,0100 38
27598,31631,0010 3
27598,31631,0100 2
27598,31752,0010 7
27598,32167,0010 1
27598,32646,0010 1
27598,33417,0010 6
27598,33677,0010 21
27598,33677,0100 59
27598,33694,0100 1
27599,27599,0100 8
27599,27907,0010 1
27599,28114,0010 1
27599,28245,0100 15
27599,28247,0100 7
27599,28319,0010 60
27599,28319,0100 4
27599,28354,0100 26
27599,29924,0010 1
27599,30115,0010 7
27599,30115,0100 11
27599,30158,0010 52
27599,30158,0100 1
27599,30612,0010 5
27599,30614,0010 17
27599,30916,0010 244
27599,30916,0100 2
27599,30939,0010 2196
27599,31185,0010 1127
27599,31185,0100 558
27599,31595,0010 1
27599,31595,0100 345
27599,31994,0010 96
27599,31994,0100 28
27599,32467,0100 4
27599,32471,0100 2
27599,32646,0010 145
27599,32646,0100 193
27599,34411,0100 76
276,27323,0100 2
276,282,0010 1
276,30115,0010 2
276,30115,0100 10
2760,10173,0010 4
2760,11871,0010 57
2760,11972,0010 29
2760,11972,0100 7
2760,12726,0010 6
2760,12726,0100 1
2760,13780,0010 1
2760,15787,0010 19
2760,16444,0010 5
2760,17051,0010 2
2760,20198,0010 1
2760,20198,0100 14
2760,26180,0010 3
2760,26410,0010 2
2760,26859,0100 14
2760,2760,0100 136
2760,2760,0110 46
2760,2761,0100 1
2760,31185,0010 255
2760,31185,0100 19
2760,31185,0110 10
2760,31369,0010 57
2760,32646,0010 40
2760,32964,0010 30
2760,7374,0010 1
27600,30939,0100 6
27600,31595,0010 2
27601,27609,0100 2
27602,27610,0100 1
27602,31185,0010 1
27603,27610,0100 2
27603,31185,0010 1
27604,27610,0100 2
27604,31185,0010 1
27605,31185,0010 1
27606,33677,0100 48
27608,27609,0010 3
27609,33677,0010 48
2761,15787,0010 55
2761,26180,0010 2
2761,27323,0010 10
2761,27519,0100 2
2761,2761,0100 43
2761,30115,0010 12
2761,31185,0010 30
2761,31595,0100 1
2761,7374,0010 56
27610,31185,0010 1
27611,27612,0100 2
27613,28329,0010 1
27613,31185,0100 1
27615,28329,0010 1
27615,31185,0100 1
27617,28329,0010 1
27617,31185,0100 1
27619,29688,0100 4
27619,31595,0100 1
2762,15787,0010 5
2762,23492,0100 3
2762,32646,0010 6
2762,8039,0010 4
27620,29047,0010 1
27620,31631,0010 3
27621,30793,0010 3
27625,29688,0100 1
27627,28319,0010 1
27627,31185,0010 5
27627,31688,0100 1
27629,28835,0100 1
27629,29416,0010 1
27629,29416,0100 18
27629,29688,0100 2
27629,31185,0010 6
27629,31595,0010 4
27629,31595,0100 1
2763,23492,0100 11
2763,32646,0010 7
2763,32646,0110 2
27630,28835,0100 1
27630,29046,0010 47
27630,29416,0010 1
27630,29416,0100 28
27630,29688,0100 3
27630,31185,0010 6
27630,33133,0100 12
27631,29688,0100 1
27632,29688,0100 1
27632,31403,0100 1
27633,29688,0100 2
27633,31403,0100 3
27634,29688,0100 3
27634,31185,0010 4
27634,32360,0100 4
27636,31185,0010 4
27636,32646,0100 4
27637,28835,0100 3
27637,29688,0100 4
27637,31185,0010 5
27637,31595,0100 1
27637,32360,0100 5
27638,28835,0100 3
27638,29688,0100 4
27638,31185,0010 11
27638,31185,0100 2
27638,32360,0010 2
27638,32360,0100 11
27639,30115,0010 2
27639,31688,0100 1
2764,13631,0100 1
2764,15240,0010 2
2764,7374,0010 1
27640,29688,0010 1
27640,29688,0100 3
27640,31185,0010 1
27640,31595,0100 1
27640,31631,0100 1
27640,31688,0010 2
27640,31688,0100 1
27640,33677,0010 1
27641,28835,0100 3
27641,29688,0100 7
27641,30939,0010 1
27641,31185,0010 4
27641,31688,0100 14
27641,32360,0100 4
27642,31185,0010 1
27643,31185,0010 4
27643,32360,0100 5
27644,29688,0100 4
27645,29688,0100 1
27645,31185,0010 3
27645,32360,0100 2
27646,29688,0100 1
27646,30916,0010 3
27647,29688,0100 1
27647,30939,0010 1
27648,29046,0010 1
27648,31688,0100 2
27648,32435,0100 8
27649,29688,0100 1
27649,31185,0010 3
27649,32435,0100 1
2765,15233,0010 1
2765,25134,0100 1
2765,2766,0010 2
27650,28835,0100 3
27650,29688,0100 2
27650,31185,0010 2
27650,32360,0100 2
27651,31631,0010 1
27653,29688,0100 7
27653,32646,0100 13
27655,31631,0010 6
27656,29688,0100 3
27656,30115,0010 1
27656,30115,0100 3
27656,31631,0010 10
27656,31631,0100 4
27656,32426,0010 1
27657,29688,0100 2
27657,31631,0010 2
27659,29688,0100 7
27659,31185,0010 4
27659,31595,0100 1
27659,32360,0100 3
2766,15240,0010 4
2766,25019,0010 2
27661,29688,0100 4
27661,31185,0010 4
27661,32360,0100 4
27662,29046,0010 150
27662,29688,0100 2
27662,30135,0100 16
27662,31403,0100 2
27662,31688,0100 1
27662,32358,0100 1
27662,33417,0010 13
27665,29469,0100 1
27665,33592,0100 1
27665,33677,0100 1
27666,29463,0100 1
27666,31631,0010 63
27667,29046,0010 31
27667,29046,0100 7
27667,31595,0010 1
27667,31680,0100 18
27668,29046,0010 49
27668,31680,0100 34
27669,29688,0100 2
27669,33417,0010 9
2767,25019,0010 2
2767,25134,0100 1
2767,26180,0010 2
27670,32421,0100 2
27671,33417,0010 1
27672,29688,0100 1
27672,33417,0010 1
27673,29688,0100 2
27674,27674,0100 5
27674,29688,0010 2
27674,29688,0100 23
27674,30115,0010 4
27674,30115,0100 5
27674,30115,0110 12
27674,30916,0010 6
27674,30939,0010 2
27674,31185,0010 20
27674,31185,0100 7
27674,31595,0010 7
27674,31595,0100 1
27674,31688,0100 9
27675,29688,0100 5
27675,30115,0100 1
27675,30115,0110 5
27675,30916,0010 1
27675,31184,0100 79
27675,31185,0010 63
27675,31185,0100 4
27675,31595,0100 1
27675,31688,0100 12
27676,28835,0100 1
27676,29688,0100 6
27676,31631,0100 1
27676,31688,0100 8
27677,27677,0100 3
27677,31595,0100 5
27679,29688,0100 1
27679,31403,0100 1
2768,12726,0100 37
2768,13631,0100 1
2768,17681,0010 152
2768,17681,0100 2
2768,20198,0010 64
2768,20198,0100 5
2768,21392,0100 4
2768,23492,0010 2
2768,23492,0100 51
2768,26180,0010 8
2768,27305,0100 1
2768,2768,0100 1
2768,28319,0010 49
2768,28329,0010 6
2768,30916,0010 1
2768,31185,0010 50
2768,31185,0100 6
2768,31595,0100 1
2768,34458,0100 20
2768,6858,0010 187
2768,6858,0100 3
2768,8155,0010 1
2768,8155,0100 1
27681,29688,0100 1
27682,28319,0010 18
27682,31185,0010 32
27682,31688,0100 19
27682,32435,0100 1
27683,27683,0100 1
27683,28329,0010 5
27683,28835,0100 1
27683,29688,0100 4
27683,31185,0010 4
27683,32360,0100 4
27687,29046,0010 2
27687,31403,0100 2
27687,31680,0100 6
27687,33417,0010 6
27688,28835,0100 1
27688,29688,0100 2
27688,31185,0010 2
27688,32360,0100 2
2769,20198,0100 1
2769,28354,0100 1
2769,7374,0010 1
27691,30115,0100 17
27691,31185,0100 4
27693,30916,0010 2
27693,30939,0100 1
27693,31185,0100 1
27698,31385,0010 3
27698,32084,0010 6
277,27519,0100 1
277,28319,0010 1
2770,11871,0100 2
2770,12726,0010 20
2770,12726,0100 6
2770,28354,0100 2
2770,5495,0100 19
27700,31595,0010 4
27700,31595,0100 6
27700,32173,0010 1
27700,32173,0100 4
27704,28398,0100 2
27705,28319,0010 1
27706,32495,0100 1
27707,32527,0100 1
27708,32495,0100 1
2771,20198,0100 1
2771,27519,0010 1
2771,2771,0100 2
2771,31595,0100 1
2771,31631,0100 2
27710,29463,0100 8
27710,34377,0100 7
27710,34457,0100 7
27711,31631,0010 2
27711,32526,0100 3
27715,31185,0010 7
27715,31194,0100 1
27718,31185,0100 1
27719,31403,0100 1
2772,28319,0010 10
2772,31688,0100 40
27720,27722,0010 8
27720,27727,0010 8
27720,27734,0010 8
27720,31930,0100 2
27720,31931,0100 4
27722,27727,0010 8
27722,31631,0010 8
27723,27726,0100 1
27723,27882,0010 4
27723,27887,0010 4
27723,27888,0100 1
27723,30939,0100 1
27723,31433,0100 1
27723,33677,0010 6
27724,29671,0010 6
27724,31375,0100 6
27724,31631,0010 6
27725,31375,0100 2
27726,27736,0100 1
27726,27887,0100 1
27726,27938,0010 2
27727,27728,0010 16
27727,27734,0010 8
27727,27735,0100 8
27727,27888,0100 8
27728,27938,0010 4
2773,17121,0010 1
2773,9450,0100 1
27731,31631,0010 2
27731,33292,0100 2
27732,27732,0100 102
27732,28398,0100 21
27732,29046,0010 670
27732,29046,0100 2
27732,29463,0100 107
27732,29465,0100 1
27732,29671,0010 1
27732,29671,0100 2
27732,30135,0010 5
27732,30135,0100 1
27732,30222,0010 2
27732,30892,0010 1
27732,31184,0010 22
27732,31184,0100 129
27732,31185,0010 2
27732,31185,0100 12
27732,31362,0010 5
27732,31375,0010 28
27732,31375,0100 4
27732,31385,0010 2
27732,31385,0100 4
27732,31403,0100 32
27732,31434,0010 4
27732,31437,0010 2
27732,31595,0010 33
27732,31595,0100 15
27732,31631,0100 2
27732,31680,0100 27
27732,31688,0100 4
27732,32673,0100 4
27732,33133,0010 1
27732,33133,0100 6
27732,33160,0100 57
27732,33417,0010 40
27732,33444,0010 2
27732,33533,0100 5
27732,33674,0010 2
27732,34017,0010 645
27732,34017,0100 32
27732,34017,0110 12
27732,34229,0100 1
27732,34374,0010 12
27732,34377,0100 4
27732,34457,0010 2
27732,34457,0100 83
27733,29046,0010 7
27733,29463,0100 1
27733,33417,0100 4
27734,27882,0100 1
27734,27938,0100 4
27734,31631,0100 8
27735,27888,0010 8
27737,31631,0010 8
27738,30916,0100 2
27738,31930,0100 5
27739,31595,0010 4
27739,32646,0100 2
2774,20198,0010 5
2774,7374,0100 5
2774,8052,0010 5
27740,27858,0100 1
27740,28470,0010 20
27740,28545,0010 5
27740,31185,0010 6
27740,31595,0010 21
27740,31595,0100 17
27740,31631,0010 5
27740,32745,0010 11
27740,32745,0100 1
27740,32761,0010 1
27740,33677,0010 1
27740,33677,0100 1
27740,33995,0010 2
27740,33996,0010 2
27742,31185,0010 2
27743,31595,0010 1
27745,28887,0010 20
27745,30865,0110 10
27745,33807,0100 5
27746,30115,0010 60
27747,31688,0100 4
27747,32646,0010 48
2775,12726,0100 4
2775,17559,0100 4
2775,17575,0010 1
2775,20198,0010 14
2775,20198,0100 4
2775,25764,0100 1
2775,26180,0010 2
2775,26180,0100 1
2775,27519,0100 2
2775,31185,0010 1
2775,31595,0100 1
2775,31631,0010 1
2775,31631,0100 1
27751,31185,0010 10
27754,27763,0010 2
27754,31185,0100 5
27755,27760,0010 5
27755,27761,0010 1
27755,27763,0010 2
27755,27766,0100 1
27755,27771,0100 2
27755,27774,0100 1
27757,27776,0100 2
27757,31595,0010 1
27758,31185,0010 3
27758,31185,0100 1
27759,27775,0010 1
27759,31185,0100 5
2776,12726,0100 3
2776,6858,0010 3
27760,27761,0010 9
27760,27766,0100 2
27760,27769,0100 1
27760,27771,0010 2
27760,27774,0100 1
27760,30202,0010 1
27761,27763,0010 12
27761,27771,0100 2
27761,27774,0100 1
27761,27775,0010 2
27761,27775,0100 1
27761,27776,0010 9
27761,27777,0010 1
27762,31791,0100 1
27763,27767,0100 1
27763,27770,0100 1
27763,27771,0100 1
27763,27775,0100 3
27763,31631,0010 2
27764,28354,0100 1
27764,30115,0010 1
27764,31631,0010 1
27765,27771,0010 1
27766,29463,0100 2
27766,31688,0100 8
27767,28319,0100 2
27767,30115,0010 2
27767,31185,0010 7
27767,31185,0100 7
27767,32646,0100 10
2777,2778,0100 1
27770,27775,0100 1
27770,31185,0100 2
27771,27773,0100 1
27771,27775,0100 1
27774,27775,0010 2
27774,27776,0010 18
27774,31688,0100 2
27777,31631,0010 1
27778,31185,0010 1
27778,31185,0100 1
2778,2779,0010 1
2778,2780,0010 1
2778,2781,0010 1
27780,31595,0100 3
27781,28354,0100 3
27781,31631,0010 1
27782,31595,0010 5
27782,31595,0100 5
27782,32467,0100 9
27782,33592,0100 20
27783,29151,0010 4
27788,30615,0010 1
27788,31184,0100 1
27790,31385,0100 7
27791,31631,0010 5
27795,31185,0010 8
27796,31631,0010 4
27798,31185,0010 2
27798,34325,0100 17
27799,29034,0100 1
27799,31595,0010 5
27799,31595,0100 1
278,24697,0100 2
278,996,0010 2
27803,31338,0100 2
27803,31368,0010 2
27805,27839,0010 1
27806,31403,0100 1
27806,31631,0010 1
27809,30115,0100 2
27809,31185,0010 1
27809,31185,0100 2
27810,31631,0010 1
27811,27844,0100 3
27811,28319,0010 1
27811,33465,0100 1
27811,33467,0100 1
27811,33677,0100 1
27812,31609,0010 16
27812,34029,0100 12
27813,28319,0010 5
27813,28329,0010 1
27813,30115,0010 12
27814,27981,0010 3
27814,28319,0010 16
27814,30115,0010 8
27814,30422,0010 4
27814,30916,0010 35
27814,31184,0100 7
27814,31185,0010 3
27814,31375,0100 3
27814,31595,0010 1
27814,31595,0100 7
27814,31631,0010 5
27814,31688,0100 160
27814,32646,0010 7
27814,32946,0100 17
27814,32955,0100 38
27814,33677,0010 1
27815,31185,0100 2
27818,28319,0100 1
27818,30115,0010 1
27819,27819,0100 2
27819,30615,0010 1
2782,23495,0100 4
2782,31631,0010 2
27820,27820,0100 7
27820,31595,0100 1
27820,32646,0010 1
27822,28457,0100 1
27824,30115,0010 1
27824,31185,0010 3
27824,32646,0010 1
27827,28457,0010 8
27829,31185,0010 2
27829,31185,0100 2
2783,6858,0010 1
27830,28319,0100 3
27838,28319,0010 47
27838,34220,0100 17
2784,6858,0010 1
27843,31631,0010 1
27844,28319,0010 3
27847,27938,0100 1
27847,28319,0010 57
27847,28319,0100 26
27847,28329,0010 50
27847,28329,0100 100
27847,28354,0100 5
27847,29046,0100 19
27847,29463,0100 1
27847,29671,0010 4
27847,30115,0010 4
27847,30115,0100 2
27847,30793,0010 4
27847,30793,0100 341
27847,30793,0110 6
27847,30892,0010 1
27847,30916,0010 2
27847,31185,0010 5271
27847,31185,0100 618
27847,31185,0110 9
27847,31375,0100 2
27847,31403,0010 7
27847,31403,0100 13
27847,31403,0110 2
27847,31595,0010 34
27847,31595,0100 18
27847,31595,0110 2
27847,31631,0100 1
27847,31631,0110 1
27847,31994,0100 6
27847,32173,0010 213
27847,32366,0010 3
27847,32395,0100 3
27847,32677,0100 1
27847,32964,0100 209
27849,28319,0010 32
27849,32646,0010 32
2785,20198,0010 7
27850,33131,0100 1
27852,29713,0100 2
27853,31631,0010 1
27856,27856,0100 2
27856,28915,0100 2
27858,27858,0100 4
27858,28995,0100 2
27858,30115,0110 1
27858,31184,0100 18
27858,31185,0010 1
27858,31185,0100 1
27858,34127,0100 6
27858,34160,0100 2
2786,20198,0010 1
2786,6858,0010 1
27860,29671,0010 2
27860,32646,0010 1
27861,29463,0100 1
27861,33160,0100 1
27863,32648,0010 2
27866,27866,0100 24
27866,31688,0100 36
27867,30115,0110 1
27867,31367,0010 4
27867,31368,0010 4
27867,31402,0010 5
27867,31595,0010 9
27867,31595,0100 21
27867,31631,0010 2
27867,32646,0010 1
27867,32646,0100 3
2787,20198,0010 1
2787,6858,0010 1
27872,28540,0010 6
27877,28365,0100 8
27877,31688,0100 20
27878,32646,0010 14
27878,32646,0100 14
27879,30115,0100 7
27879,31595,0010 7
27879,32646,0010 10
27879,32646,0100 10
2788,20198,0010 3
2788,25764,0100 1
2788,6858,0010 1
27880,30115,0100 4
27881,28365,0100 3
27881,29046,0010 5
27881,31403,0100 14
27881,31688,0100 4
27882,27885,0100 1
27882,27886,0010 1
27882,30916,0100 1
27882,30939,0100 1
27882,31631,0100 1
27882,33677,0100 1
27883,27884,0100 1
27883,31631,0010 1
27883,33677,0010 1
27884,27888,0100 1
27885,30939,0010 5
27886,27887,0010 1
27887,27888,0010 1
27887,30939,0100 2
27887,31631,0100 1
27887,33677,0100 6
27889,28319,0010 2
27889,29257,0100 1
27889,30115,0010 2
27889,31403,0100 1
27889,32254,0010 3
2789,9642,0100 1
27890,31185,0010 12
27890,31185,0100 13
27890,32964,0100 20
27892,29671,0010 8
27893,31185,0010 2
27894,31631,0100 1
27895,29671,0010 2
27896,29982,0100 1
27898,27898,0100 40
27898,29459,0100 1
27898,31595,0010 1
27898,31595,0100 1
27899,27899,0100 26
27899,30793,0010 1
279,15787,0010 2
279,996,0100 2
2790,12726,0100 1
2790,20198,0100 2
2790,26180,0010 29
27903,31185,0100 70
27905,27905,0100 5
27907,27907,0100 1
27907,28319,0100 3
27907,30115,0100 1
27907,30916,0010 2
27907,30916,0100 2
27907,30939,0100 5
27907,31185,0010 3
27907,31185,0100 14
27907,32646,0100 6
2791,11688,0100 1
2791,11972,0100 1
2791,20198,0010 2
2791,21674,0010 3
2791,23367,0010 1
2791,24697,0010 1
2791,26696,0010 4
2791,31362,0010 1
2791,33160,0010 1
2791,9450,0100 19
2791,9747,0010 5
27910,30939,0010 3
27913,29738,0100 1
27913,31185,0010 2
27913,31403,0100 2
27918,31403,0100 2
2792,26696,0010 2
2792,31368,0010 2
2792,9450,0100 4
2792,9747,0010 2
27921,31631,0100 1
27923,30916,0010 1
27925,27925,0100 9
27925,30916,0100 8
27925,30939,0010 16
27925,31185,0100 7
27925,31328,0010 11
27925,31389,0100 11
27925,31631,0110 27
27925,32173,0100 10
27925,32646,0100 1
27925,33592,0110 4
27925,33677,0110 31
27926,31185,0010 16
27927,30115,0010 12
2793,11972,0010 3
2793,12726,0010 31
2793,12726,0100 94
2793,15233,0010 2
2793,15787,0010 6
2793,20198,0010 185
2793,20198,0100 28
2793,23492,0100 1
2793,26180,0010 178
2793,26368,0010 1
2793,27519,0100 194
2793,2797,0100 14
2793,28319,0010 56
2793,28319,0100 17
2793,31185,0010 95
2793,31185,0100 42
2793,31369,0100 10
2793,31631,0010 29
2793,32646,0010 51
2793,33592,0010 26
2793,33592,0100 4
2793,6858,0010 1
2793,6858,0100 40
2793,7374,0100 63
27930,31764,0010 1
27931,31185,0100 1
27931,32964,0010 1
27935,31185,0100 4
27936,33677,0110 4
27938,28319,0010 565
27938,28329,0010 114
27938,28382,0100 3
27938,28871,0100 1
27938,29671,0010 1
27938,29671,0100 1
27938,30095,0100 1
27938,30115,0010 14
27938,30115,0100 3
27938,30148,0100 1
27938,30156,0010 4
27938,30156,0100 5
27938,30158,0100 29
27938,30160,0010 3
27938,30916,0010 214
27938,30916,0100 87
27938,30939,0100 17
27938,31169,0010 1
27938,31185,0010 123
27938,31185,0100 917
27938,31403,0010 10
27938,31595,0010 3
27938,31595,0100 8
27938,31631,0010 1
27938,31865,0010 3
27938,31994,0100 2
27938,32394,0010 1
27938,32646,0010 5
27938,32676,0100 6
27938,34029,0100 2
27938,34336,0100 2
27938,34336,0110 1
27939,30916,0010 1
27939,31185,0010 1
2794,23611,0010 1
27940,27950,0010 48
27941,27951,0010 46
27942,30916,0100 28
27942,30916,0110 13
27942,31185,0100 549
27942,31595,0010 8
27942,31595,0100 4
27942,31595,0110 284
27942,32646,0100 118
27942,32964,0100 151
27943,27950,0010 48
27944,27951,0010 46
27945,30916,0010 18
27945,31185,0100 119
27945,32646,0100 155
27946,27950,0010 48
27947,27951,0010 46
27948,27950,0010 48
27949,27951,0010 46
2795,23611,0010 1
27950,27952,0100 48
27951,27953,0100 46
27954,27954,0100 44
27955,31185,0010 1
27956,29046,0010 1
27956,31595,0100 6
2796,12726,0010 3
2796,15233,0100 45
2796,15962,0010 17
2796,23492,0100 5
2796,26180,0010 13
2796,27519,0100 30
27963,27963,0100 1
27963,29210,0100 7
27963,31595,0010 1
27969,31403,0100 6
27969,33677,0010 6
2797,12726,0100 1
2797,19717,0010 8
2797,20198,0010 50
2797,27519,0100 114
2797,31185,0010 20
27971,28319,0010 1
27971,30916,0100 22
27971,31161,0100 2
27971,31631,0010 5
27973,33417,0010 4
27975,27975,0100 21
27975,28079,0100 2
27975,29046,0010 19
27975,29218,0010 5
27975,30135,0100 1
27975,31185,0010 5
27975,31403,0100 49
27975,31528,0100 5
27975,31595,0010 5
27975,34160,0100 14
27977,27977,0100 16
27977,28319,0010 5
27977,30115,0010 9
27977,31185,0010 2
27977,31595,0010 2
27979,30939,0010 1
27979,30939,0100 2
27979,31185,0010 1
2798,27323,0010 4
2798,7374,0010 1
27981,29046,0100 3
27981,32648,0010 2
27981,34029,0010 2
27983,29046,0100 2
27983,31185,0100 6
27985,27985,0100 58
27985,28019,0010 38
27985,28319,0010 3
27985,28329,0100 1
27985,28354,0100 4
27985,28408,0010 56
27985,28408,0100 21
27985,28876,0010 1
27985,28899,0100 1
27985,28939,0010 1
27985,28939,0100 1
27985,29046,0100 1
27985,29146,0010 2
27985,29146,0100 1
27985,29463,0010 1
27985,29734,0100 10
27985,29844,0010 2
27985,29853,0100 1
27985,30082,0010 4
27985,30095,0100 2
27985,30115,0010 54
27985,30115,0100 19
27985,30202,0100 105
27985,30250,0100 2
27985,30252,0100 3
27985,31185,0010 76
27985,31185,0100 154
27985,31185,0110 6
27985,31369,0010 28
27985,31396,0100 1
27985,31595,0010 12
27985,31597,0100 3
27985,31598,0100 31
27985,31631,0010 5
27985,31631,0100 3
27985,32101,0010 63
27985,32101,0100 5
27985,32102,0010 433
27985,32102,0100 55
27985,32546,0100 8
27985,32646,0010 126
27985,32646,0100 1
27985,32673,0010 14
27985,33380,0100 6
27985,33381,0100 24
27985,33382,0100 1
27985,33383,0100 7
27985,33677,0010 34
27985,33677,0100 43
27985,33694,0100 1
27985,34175,0010 4
27985,34411,0010 1
27987,33677,0010 9
27988,28924,0100 8
2799,17681,0010 2
27990,28298,0010 7
27990,31595,0100 1
27990,31631,0010 1
27991,28602,0100 3
27991,32646,0010 4
27994,31185,0010 2
27996,31631,0010 2
27998,27999,0100 144
27999,28000,0010 1
28,76,0100 3
280,20198,0010 4
280,31185,0010 4
2800,20198,0010 2
2800,6858,0010 1
28000,28000,0100 1
28000,29393,0100 8
28000,30115,0010 32
28000,30115,0100 23
28000,31185,0010 22
28000,31185,0100 45
28000,31185,0110 20
28000,31369,0010 2
28000,31595,0100 20
28000,31631,0010 12
28000,31631,0100 1
28000,32646,0010 3
28000,32902,0100 2
28000,33677,0100 41
28001,30115,0010 2
28001,30115,0100 2
28001,31185,0010 7
28001,31185,0100 5
28001,31396,0100 3
28001,32102,0100 2
28001,32646,0010 10
28001,33677,0010 4
28001,33677,0100 2
28003,30115,0100 1
28003,31185,0010 7
28004,31631,0010 1
28005,31631,0010 2
28007,34017,0010 7
28008,30793,0100 2
